 Source Port, Protocol,Total Length of Fwd Packets, Fwd Packet Length Min,Flow Bytes/s, Flow Packets/s, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total,Fwd PSH Flags, Fwd Header Length, Bwd Packets/s,FIN Flag Count, RST Flag Count, ACK Flag Count, URG Flag Count, Down/Up Ratio, Avg Bwd Segment Size, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Idle Std, Label
0.976897028463237,0.35294117647058826,0.0,0.0,0.1367597401548336,0.12981759404871493,0.7068592461186096,0.7050543648667013,0.7432335964677205,0.0,0.37196329150867663,0.09495911732595,0.0,0.0,0.0,0.0,0.125,0.001833133233347016,0.0,0.5,0.0,0.0,0.0,1.0
0.9772447791205743,0.35294117647058826,0.0,0.0,0.13596447842277867,0.12878463714500885,0.7070441918170407,0.7068416687735789,0.7442016309956322,0.0,0.37196329150867663,0.09403206735754226,0.0,0.0,0.0,0.0,0.125,0.001833133233347016,0.0,0.5,0.0,0.0,0.0,1.0
0.9801905893513846,0.35294117647058826,0.0,0.0,0.13716339084675164,0.1303425420028953,0.7055119686644648,0.7054723733135078,0.7427476308104258,0.0,0.37196329150867663,0.09543093548402674,0.0,0.0,0.0,0.0,0.125,0.001833133233347016,0.0,0.5,0.0,0.0,0.0,1.0
0.6787209241489158,0.35294117647058826,0.3995928617383412,0.0,0.3879185372828859,0.2983508474616563,0.6082737327918744,0.21826815602579483,0.6077169564238283,0.0,0.37196329150867663,0.24935457869769018,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.98073737709514,0.35294117647058826,0.3999539819348364,0.0,0.395366477102469,0.3087548057940497,0.5997768186320892,0.19111689620949723,0.599336380067658,0.0,0.37196329150867663,0.25989717914389127,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.9817689107600422,0.35294117647058826,0.40243423705944154,0.0,0.34528718552673143,0.2519509409543476,0.6596749860983598,0.18459317197467123,0.6596840444482052,0.0,0.38794840266439795,0.2050812321743005,0.0,0.0,0.0,0.0,0.0,0.01069327719452426,0.0008976660682226212,0.35714285714285715,0.0,0.0,0.0,1.0
0.981230055619349,0.35294117647058826,0.0,0.0,0.13598417801318463,0.128810204037743,0.7071769473343186,0.7066688329921326,0.7441831402232756,0.0,0.37196329150867663,0.09405499101127648,0.0,0.0,0.0,0.0,0.125,0.001833133233347016,0.0,0.5,0.0,0.0,0.0,1.0
0.7912079373383817,0.35294117647058826,0.0,0.0,0.13619093972469445,0.12907861120791186,0.7069548791035346,0.7063708066913589,0.7439226018990921,0.0,0.37196329150867663,0.09429571617765335,0.0,0.0,0.0,0.0,0.125,0.001833133233347016,0.0,0.5,0.0,0.0,0.0,1.0
0.678866396253697,0.35294117647058826,0.3995928617383412,0.0,0.39352740286351423,0.3063309892076276,0.6016553693982708,0.245912509308811,0.6010649095085953,0.0,0.37196329150867663,0.2574390128016228,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.7675481731331626,0.35294117647058826,0.0,0.0,0.13738532516645174,0.13063135278342744,0.7053027170296721,0.7051149126671773,0.7424695072425864,0.0,0.37196329150867663,0.09569071332405378,0.0,0.0,0.0,0.0,0.125,0.001833133233347016,0.0,0.5,0.0,0.0,0.0,1.0
0.7612443181259334,0.35294117647058826,0.0,0.0,0.1373864324856474,0.13063279409770706,0.7053054090454889,0.7051182624290944,0.7424585573083955,0.0,0.37196329150867663,0.09569201009958071,0.0,0.0,0.0,0.0,0.125,0.001833133233347016,0.0,0.5,0.0,0.0,0.0,1.0
0.9786922551129109,0.35294117647058826,0.3999539819348364,0.0,0.39580341781262907,0.30937712346266893,0.5992822315620582,0.22439320280351868,0.5988252177154887,0.0,0.37196329150867663,0.2605285065548478,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.9807697385715317,0.35294117647058826,0.3999539819348364,0.0,0.4000068999041543,0.31536679756257757,0.5942432259216347,0.1661582577909834,0.5937428046336589,0.0,0.37196329150867663,0.2666087059768771,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.7366928952844761,0.35294117647058826,0.0,0.0,0.13756188899997893,0.13086121473870496,0.7053999747225734,0.7045893403190283,0.7422583146673372,0.0,0.37196329150867663,0.09589756802902176,0.0,0.0,0.0,0.0,0.125,0.001833133233347016,0.0,0.5,0.0,0.0,0.0,1.0
0.7215602770493272,0.35294117647058826,0.4010270164393607,0.0,0.38302092337106364,0.29061759538004767,0.6144945871195719,0.26039813391273225,0.6141270957651271,0.0,0.37196329150867663,0.24153432663247543,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.7194536559688918,0.35294117647058826,0.4010270164393607,0.0,0.3863796077419702,0.2953884616778507,0.6107071043644037,0.08651495525797868,0.6102559249012071,0.0,0.37196329150867663,0.24635714262587624,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.7217712679797593,0.35294117647058826,0.4010270164393607,0.0,0.37756084279485547,0.2828713499974238,0.621024742629602,0.15537125190192808,0.6206000802996942,0.0,0.37196329150867663,0.23371647209126847,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.7585819619188064,0.35294117647058826,0.0,0.0,0.13738718548095827,0.1306337742054459,0.70530433225534,0.7051156690832757,0.7424729050445448,0.0,0.37196329150867663,0.09569289193014477,0.0,0.0,0.0,0.0,0.125,0.001833133233347016,0.0,0.5,0.0,0.0,0.0,1.0
0.9820127844024159,0.35294117647058826,0.0,0.0,0.13598559157945245,0.12881203869032062,0.7070442960675922,0.7067923587639493,0.7441663154073093,0.0,0.37196329150867663,0.09405663602201893,0.0,0.0,0.0,0.0,0.125,0.001833133233347016,0.0,0.5,0.0,0.0,0.0,1.0
0.9784776575613333,0.35294117647058826,0.3999539819348364,0.0,0.3850603806840783,0.2940940146097595,0.6117562015357155,0.19829484471511827,0.6113379031776416,0.0,0.37196329150867663,0.2450480404988019,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.8112698823723465,0.35294117647058826,0.1458115147809184,0.0025806451612903226,0.6848681549995839,0.864899811436095,0.0,0.0,0.0,0.0,0.24984572069918246,0.8412961036677742,0.0,0.0,1.0,1.0,0.125,0.001833133233347016,0.0,0.35714285714285715,0.0,0.0,0.0,1.0
0.9803908933627936,0.35294117647058826,0.3999539819348364,0.0,0.3995916501274651,0.3147748744615522,0.5947743921006686,0.21342210507678772,0.5940337185117216,0.0,0.37196329150867663,0.26600753840853614,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.9822459491293961,0.35294117647058826,0.0,0.0,0.1353192502649642,0.12794781973053448,0.7084218846598492,0.7070428365414707,0.7449899530792368,0.0,0.37196329150867663,0.0932823829010766,0.0,0.0,0.0,0.0,0.125,0.001833133233347016,0.0,0.5,0.0,0.0,0.0,1.0
0.7653841734147415,0.35294117647058826,0.3995928617383412,0.0,0.39568183548132135,0.30939891688648474,0.599065090434406,0.23063263498356534,0.5984531729998549,0.0,0.37196329150867663,0.26055061688719233,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.979581817222606,0.35294117647058826,0.8303400288583863,0.0,0.6286763221124537,0.42199835701087024,0.610862067756789,0.2704100036012578,0.6129211011101114,0.0,0.4981890834618599,0.395315991311352,0.0,0.0,0.0,0.0,0.125,0.0030988680840708448,0.004488330341113106,0.35714285714285715,0.0,0.0,0.0,1.0
0.7301048534506057,0.35294117647058826,0.0,0.0,0.13758391166544381,0.13088989101522536,0.7053904073791158,0.7045555018774792,0.7422349179052727,0.0,0.37196329150867663,0.09592338025346854,0.0,0.0,0.0,0.0,0.125,0.001833133233347016,0.0,0.5,0.0,0.0,0.0,1.0
0.7442510788164252,0.35294117647058826,0.3995928617383412,0.0,0.37676016432105275,0.28250904239638086,0.6212299058638562,0.21826815602579483,0.6207710745061091,0.0,0.37196329150867663,0.2333512255962598,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.978721874804992,0.35294117647058826,0.3999539819348364,0.0,0.3932500093170355,0.3057412215019303,0.6021044621642875,0.19829484471511827,0.6016620336250781,0.0,0.37196329150867663,0.2568410687308021,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.7176124644791095,0.35294117647058826,0.8848119011389636,0.0,0.657406647425572,0.45075715604914196,0.6146227342040895,0.20920388190303713,0.6187481196929494,0.0,0.5343799358270388,0.4290152000937076,0.0,0.0,0.0,0.0,0.125,0.002528046485228017,0.00718132854578097,0.35714285714285715,0.0,0.0,0.0,1.0
0.7662155653928553,0.35294117647058826,0.0,0.0,0.13738594527137837,0.1306321599083335,0.70530433225534,0.7051098335976972,0.7424552125488174,0.0,0.37196329150867663,0.09569143951653993,0.0,0.0,0.0,0.0,0.125,0.001833133233347016,0.0,0.5,0.0,0.0,0.0,1.0
0.8112698823723465,0.35294117647058826,0.1458115147809184,0.0025806451612903226,0.594153294081347,0.7344264925708427,0.0,0.0,0.0,0.0,0.24984572069918246,0.7071775575062482,0.0,0.0,1.0,1.0,0.125,0.001833133233347016,0.0,0.35714285714285715,0.0,0.0,0.0,1.0
0.9819522979871116,0.35294117647058826,0.0,0.0,0.13524793557274806,0.12785539939753646,0.7084101979247053,0.7072291267418451,0.7450623149610109,0.0,0.37196329150867663,0.09319965962409034,0.0,0.0,0.0,0.0,0.125,0.001833133233347016,0.0,0.5,0.0,0.0,0.0,1.0
0.9803977335031413,0.35294117647058826,0.3999539819348364,0.0,0.37369674602192543,0.27797512140048886,0.6249180516435003,0.17083553383191372,0.6246242142711791,0.0,0.37196329150867663,0.22878382132421096,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.9760360974723074,0.35294117647058826,0.0,0.0,0.13716784095305307,0.13034833180529973,0.7055088578905003,0.7054452084178632,0.7427295454493368,0.0,0.37196329150867663,0.09543614187034619,0.0,0.0,0.0,0.0,0.125,0.001833133233347016,0.0,0.5,0.0,0.0,0.0,1.0
0.7081823048821635,0.35294117647058826,0.9111631730638823,0.0,0.6763820301107356,0.4760918533571891,0.6087339971213406,0.07451992630475972,0.6155107383605967,0.0,0.545748568365762,0.4620698045943698,0.0,0.0,0.0,0.0,0.25,0.0022874995902756276,0.008303411131059245,0.35714285714285715,0.0,0.0,0.0,1.0
0.7608157786108822,0.35294117647058826,0.3995928617383412,0.0,0.39822303650848623,0.3130193700831348,0.5962798496065365,0.2447925778828673,0.5954593139234299,0.0,0.37196329150867663,0.2642249951807538,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.9797593701992664,0.35294117647058826,0.0,0.0,0.13669825842734595,0.1297376753021978,0.7067156342108121,0.7053904073791158,0.7433051208510273,0.0,0.37196329150867663,0.09488732787979502,0.0,0.0,0.0,0.0,0.125,0.001833133233347016,0.0,0.5,0.0,0.0,0.0,1.0
0.6781366773528609,0.35294117647058826,0.3995928617383412,0.0,0.36766710242158707,0.2696395446935904,0.6312693565996659,0.35557301398469865,0.6312928283393816,0.0,0.37196329150867663,0.22040364950341373,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.9817419601136572,0.35294117647058826,0.40031337013332524,0.0,0.3735197277998438,0.27753125660541483,0.6252747534438414,0.17083553383191372,0.6249924600216891,0.0,0.37196329150867663,0.22833701486765312,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.7897040410337196,0.35294117647058826,0.0,0.0,0.13727019156000164,0.13048150911173334,0.7053932025094524,0.7053270479547677,0.7426114386101678,0.0,0.37196329150867663,0.09555591534945164,0.0,0.0,0.0,0.0,0.125,0.001833133233347016,0.0,0.5,0.0,0.0,0.0,1.0
0.7740658430216345,0.35294117647058826,0.0,0.0,0.13683748440530571,0.12991866660532436,0.706424512344017,0.7052995941224189,0.7431412073318736,0.0,0.37196329150867663,0.09504992427239718,0.0,0.0,0.0,0.0,0.125,0.001833133233347016,0.0,0.5,0.0,0.0,0.0,1.0
0.9818564447701443,0.35294117647058826,0.0,0.0,0.1371311966692873,0.1303006574896008,0.7055590373705164,0.7055032795001398,0.7427635644984688,0.0,0.37196329150867663,0.0953932730551414,0.0,0.0,0.0,0.0,0.125,0.001833133233347016,0.0,0.5,0.0,0.0,0.0,1.0
0.9795921697100421,0.35294117647058826,0.4020849017146329,0.0,0.3483831421031179,0.2555689384003855,0.6566617150694164,0.08651495525797868,0.6566553270681932,0.0,0.38794840266439795,0.20869763210967698,0.0,0.0,0.0,0.0,0.0,0.011075179951471555,0.0008976660682226212,0.35714285714285715,0.0,0.0,0.0,1.0
0.7396297470896804,0.35294117647058826,0.3995928617383412,0.0,0.40018701262161466,0.31581869862727996,0.593953446719751,0.2348786383977604,0.5931293157277711,0.0,0.37196329150867663,0.2670677073887853,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.7329684418140894,0.35294117647058826,0.3995928617383412,0.0,0.36427679639525534,0.26485205473769985,0.6356612371659299,0.25997319285344667,0.6352905934918492,0.0,0.37196329150867663,0.21560135138055248,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.9787810850155496,0.35294117647058826,0.3999539819348364,0.0,0.3884621647296758,0.29892920488650093,0.6077559736067083,0.1895586780040894,0.6073891541334846,0.0,0.37196329150867663,0.24994001895047502,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.722431186321669,0.35294117647058826,0.4010270164393607,0.0,0.385366257270911,0.2939485942608305,0.6120023284737564,0.1582776226248886,0.6115508473891714,0.0,0.37196329150867663,0.24490099940846152,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.9785370283046502,0.35294117647058826,0.3999539819348364,0.0,0.3957137096555241,0.3092493509861251,0.5994306229994638,0.20091754847867255,0.5990215567537198,0.0,0.37196329150867663,0.2603988779646824,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.7496249869870326,0.35294117647058826,0.5645570251497265,0.0,0.4238881116870868,0.23248697913544583,0.6622545818795255,0.33164596928960366,0.6622092308500055,0.0,0.37196329150867663,0.18339390471730915,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.9822308703746484,0.35294117647058826,0.0,0.0,0.1359866196740872,0.1288133730220918,0.707043566309485,0.7068056591234405,0.7441352645003544,0.0,0.37196329150867663,0.09405783244724436,0.0,0.0,0.0,0.0,0.125,0.001833133233347016,0.0,0.5,0.0,0.0,0.0,1.0
0.7860450328175154,0.35294117647058826,0.0,0.0,0.13617393944797665,0.12905653795838645,0.7069572808020549,0.7064327375477018,0.743950680261524,0.0,0.37196329150867663,0.09427591480350618,0.0,0.0,0.0,0.0,0.125,0.001833133233347016,0.0,0.5,0.0,0.0,0.0,1.0
0.7207113412822695,0.35294117647058826,0.4010270164393607,0.0,0.3959847456383013,0.3090539143095592,0.5993526139887485,0.13787824754554,0.5989491817645689,0.0,0.37196329150867663,0.26020060848737714,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.8112698823723465,0.35294117647058826,0.1458115147809184,0.0025806451612903226,0.5573969339523965,0.6815614094852769,0.0,0.0,0.0,0.0,0.24984572069918246,0.6528365323422043,0.0,0.0,1.0,1.0,0.125,0.001833133233347016,0.0,0.35714285714285715,0.0,0.0,0.0,1.0
0.7171066093512135,0.35294117647058826,0.4010270164393607,0.0,0.3851202578744168,0.29359911166295094,0.612219963096923,0.21028987366833723,0.6117328774010417,0.0,0.37196329150867663,0.24454764311670468,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.8112698823723465,0.35294117647058826,0.1458115147809184,0.0025806451612903226,0.5631914443233589,0.6898953367055274,0.0,0.0,0.0,0.0,0.24984572069918246,0.66140305275069,0.0,0.0,1.0,1.0,0.125,0.001833133233347016,0.0,0.35714285714285715,0.0,0.0,0.0,1.0
0.9787741211261383,0.35294117647058826,0.3999539819348364,0.0,0.4035500666042219,0.32041931259463413,0.5899531558903809,0.19962219027902867,0.5887418896495452,0.0,0.37196329150867663,0.2717426540430642,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.8112698823723465,0.35294117647058826,0.1458115147809184,0.0025806451612903226,0.6226327604667544,0.7753877395150547,0.0,0.0,0.0,0.0,0.24984572069918246,0.7492829729631295,0.0,0.0,1.0,1.0,0.125,0.001833133233347016,0.0,0.35714285714285715,0.0,0.0,0.0,1.0
0.8112698823723465,0.35294117647058826,0.1458115147809184,0.0025806451612903226,0.5618401030841285,0.6879517737653551,0.0,0.0,0.0,0.0,0.24984572069918246,0.6594052431645278,0.0,0.0,1.0,1.0,0.125,0.001833133233347016,0.0,0.35714285714285715,0.0,0.0,0.0,1.0
0.7208635243395853,0.35294117647058826,0.4031280595696663,0.0,0.34683921758221464,0.252850280876812,0.658945582322391,0.21028987366833723,0.6589585898212612,0.0,0.38794840266439795,0.20597966958551203,0.0,0.0,0.0,0.0,0.0,0.011075179951471555,0.0008976660682226212,0.35714285714285715,0.0,0.0,0.0,1.0
0.7542986423740883,0.35294117647058826,0.3995928617383412,0.0,0.40085802735749554,0.3167753615814903,0.5931553433097755,0.22681864115646927,0.5923716214793059,0.0,0.37196329150867663,0.26803952238154644,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.9808922662431935,0.35294117647058826,0.0,0.0,0.13693981975207642,0.13005173385740793,0.7060596529001135,0.7054566988039054,0.743013592085907,0.0,0.37196329150867663,0.09516950256992425,0.0,0.0,0.0,0.0,0.125,0.001833133233347016,0.0,0.5,0.0,0.0,0.0,1.0
0.982319631209129,0.35294117647058826,0.0,0.0,0.1366584089197602,0.1296858812271371,0.7068058685516027,0.7053885797153099,0.743351566024028,0.0,0.37196329150867663,0.0948408080475283,0.0,0.0,0.0,0.0,0.125,0.001833133233347016,0.0,0.5,0.0,0.0,0.0,1.0
0.6785265955390957,0.35294117647058826,0.3995928617383412,0.0,0.39096279115558363,0.30268084656074956,0.6045836003715994,0.19962219027902867,0.6040182304475188,0.0,0.37196329150867663,0.2537394417565448,0.0,0.0,0.0,0.0,0.0,0.013646658515935082,0.0006732495511669659,0.35714285714285715,0.0,0.0,0.0,1.0
0.9806095208936506,0.35294117647058826,0.4020849017146329,0.0,0.3477980933868731,0.2554823325574524,0.6567239583307496,0.16854775180019166,0.6567300723697859,0.0,0.38794840266439795,0.20861100207608949,0.0,0.0,0.0,0.0,0.0,0.01076965774591372,0.0008976660682226212,0.35714285714285715,0.0,0.0,0.0,1.0
0.9811927742250456,0.35294117647058826,0.0,0.0,0.13598799052412824,0.12881515218145587,0.707042106763549,0.7068120463153447,0.744178699401418,0.0,0.37196329150867663,0.09405942771900354,0.0,0.0,0.0,0.0,0.125,0.001833133233347016,0.0,0.5,0.0,0.0,0.0,1.0
