 Source Port, Protocol,Total Length of Fwd Packets, Fwd Packet Length Min,Flow Bytes/s, Flow Packets/s, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total,Fwd PSH Flags, Fwd Header Length, Bwd Packets/s,FIN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, Down/Up Ratio, Avg Bwd Segment Size, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Idle Std, Label
0.9858421299500528,0.35294117647058826,0.18418664855077838,0.0,0.5184821261013111,0.642442933798318,0.2869181001550594,0.2869181001550594,0.0,1.0,0.3279915874844047,0.5846852688742028,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9856358426998575,0.35294117647058826,0.32331300414127345,0.0,0.1663813772200949,0.08828782499437275,0.8061593717327875,0.08651495525797868,0.8594743102534284,0.0,0.4473701461253166,0.06863803792458803,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9894118424314745,0.35294117647058826,0.31970076655213575,0.0,0.1653318652514476,0.08813217202428406,0.806638212182522,0.28869738007323636,0.8596448134292409,0.0,0.4473701461253166,0.06850022223312616,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9920346656671393,0.35294117647058826,0.31114662603966536,0.0,0.16694246665960066,0.09211261881845975,0.797519231861259,0.08651495525797868,0.8553278921813076,0.0,0.4473701461253166,0.07203826814876879,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9804831915048899,0.35294117647058826,0.3215308631922725,0.0,0.1676132854883394,0.09011928496642804,0.8054659743746903,0.20920388190303713,0.8574787483602162,0.0,0.4473701461253166,0.0702629281714991,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9875957217012085,0.35294117647058826,0.31588587018232267,0.0,0.16064190657676714,0.08409158141575246,0.807362376547938,0.07451992630475972,0.8641248924271401,0.0,0.4473701461253166,0.064938423803153,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.992031659751879,0.35294117647058826,0.18418664855077838,0.0,0.5127667070514316,0.6342229854249214,0.2934787311981074,0.2934787311981074,0.0,1.0,0.3279915874844047,0.5762368427116032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.984043904202565,0.35294117647058826,0.18418664855077838,0.0,0.51459507913289,0.6368525542369492,0.29137957998460606,0.29137957998460606,0.0,1.0,0.3279915874844047,0.5789394851171044,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9874377060638749,0.35294117647058826,0.3227241304346681,0.0,0.15705681696370202,0.07859663815214868,0.8138700668100866,0.2904196479745299,0.8705614564581675,0.0,0.4473701461253166,0.060144996091349295,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9841325395860266,0.35294117647058826,0.31970076655213575,0.0,0.1673734459457916,0.09035535863900487,0.8026372865436673,0.20580771495257152,0.8572227853707446,0.0,0.4473701461253166,0.0704728154517152,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9865540530470654,0.35294117647058826,0.3132182934488729,0.0,0.1628323277025519,0.08710511052588328,0.804504174855586,0.07451992630475972,0.8607742063668569,0.0,0.4473701461253166,0.06759197498851417,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9904273155042004,0.35294117647058826,0.18418664855077838,0.0,0.4986145763258707,0.6138695934929372,0.3097377126039417,0.3097377126039417,0.0,1.0,0.3279915874844047,0.5553184588981508,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9868410768133978,0.35294117647058826,0.18418664855077838,0.0,0.5129663540327659,0.6345101178576902,0.29324949944746814,0.29324949944746814,0.0,1.0,0.3279915874844047,0.5765319535303336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.984512355280857,0.35294117647058826,0.18418664855077838,0.0,0.7024569557027773,0.8798616733318775,0.08651495525797868,0.08651495525797868,0.0,1.0,0.3279915874844047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.982690475292063,0.35294117647058826,0.31970076655213575,0.0,0.1668838865786698,0.08982010009121856,0.7946228149747689,0.2925558799648962,0.8578029914369587,0.0,0.4473701461253166,0.06999707394553509,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9844240926525751,0.35294117647058826,0.18418664855077838,0.0,0.512567911462404,0.6339370775550622,0.29370698956258545,0.29370698956258545,0.0,1.0,0.3279915874844047,0.5759429906508691,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9816037114779856,0.35294117647058826,0.320316286483661,0.0,0.16381260849837637,0.08632999851231847,0.8049963192549777,0.07451992630475972,0.8616305016622111,0.0,0.4473701461253166,0.066907823805675,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9910524289382923,0.35294117647058826,0.18418664855077838,0.0,0.5856538045115008,0.7118663170463982,0.21028987366833723,0.21028987366833723,0.0,1.0,0.3279915874844047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9913103566727981,0.35294117647058826,0.18418664855077838,0.0,0.5119765611717164,0.6330865978151705,0.2943860061372238,0.2943860061372238,0.0,1.0,0.3279915874844047,0.575068880853317,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9869270060829782,0.35294117647058826,0.18418664855077838,0.0,0.5210276400963848,0.64610392460832,0.28399736993847446,0.28399736993847446,0.0,1.0,0.3279915874844047,0.5884480659138313,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.984381564998022,0.35294117647058826,0.3165367314959047,0.0,0.16021019589207736,0.08346990255932958,0.8094569435452587,0.2995298253259979,0.8648233763548424,0.0,0.4473701461253166,0.06439315082968732,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9895911498988303,0.35294117647058826,0.320316286483661,0.0,0.16448821502206692,0.08705649619453663,0.8009110765109425,0.15229871485170954,0.8608276882322151,0.0,0.4473701461253166,0.06754903282441531,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9863749982678096,0.35294117647058826,0.18418664855077838,0.0,0.6350041297015819,0.7828454112485587,0.15537125190192808,0.15537125190192808,0.0,1.0,0.3279915874844047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9921398096204809,0.35294117647058826,0.3184527592760103,0.0,0.16852601915797957,0.09195862106158466,0.7972476086095187,0.29161690824677383,0.8554929368555836,0.0,0.4473701461253166,0.07190086129899566,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9886286154434357,0.35294117647058826,0.18418664855077838,0.0,0.5156427082970721,0.6383592596298487,0.29017696239724955,0.29017696239724955,0.0,1.0,0.3279915874844047,0.5804880678044166,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9819069065332355,0.35294117647058826,0.18418664855077838,0.0,0.7024569557027773,0.8798616733318775,0.08651495525797868,0.08651495525797868,0.0,1.0,0.3279915874844047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9911860365790456,0.35294117647058826,0.18418664855077838,0.0,0.5076761141610648,0.6269017174120566,0.2993250450247662,0.2993250450247662,0.0,1.0,0.3279915874844047,0.5687122117745423,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9909216662792958,0.35294117647058826,0.18418664855077838,0.0,0.715868194788184,0.8991508778684942,0.07451992630475972,0.07451992630475972,0.0,1.0,0.3279915874844047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.989482989785719,0.35294117647058826,0.18418664855077838,0.0,0.7024569557027773,0.8798616733318775,0.08651495525797868,0.08651495525797868,0.0,1.0,0.3279915874844047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9862116205827651,0.35294117647058826,0.18418664855077838,0.0,0.715868194788184,0.8991508778684942,0.07451992630475972,0.07451992630475972,0.0,1.0,0.3279915874844047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9897947566378809,0.35294117647058826,0.3132182934488729,0.0,0.16240532961975374,0.08664500877162834,0.8040279936989965,0.07451992630475972,0.8612820797777102,0.0,0.4473701461253166,0.06718573215058546,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9914405572704031,0.35294117647058826,0.3171814234151121,0.0,0.16461985417832964,0.08802576013052407,0.8042855036424266,0.07451992630475972,0.8597618842019732,0.0,0.4473701461253166,0.06840603032371377,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9811334311290639,0.35294117647058826,0.3165367314959047,0.0,0.1660363676200723,0.08973460874301555,0.8023432560408694,0.08651495525797868,0.857896067985683,0.0,0.4473701461253166,0.06992113629409266,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9879298018347199,0.35294117647058826,0.18418664855077838,0.0,0.5106252354690679,0.6311431242656611,0.2959377978061826,0.2959377978061826,0.0,1.0,0.3279915874844047,0.5730714157508994,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9870382741365133,0.35294117647058826,0.3178200617996941,0.0,0.1653259329949487,0.08862426548957716,0.7998304876197536,0.08651495525797868,0.8591059261880227,0.0,0.4473701461253166,0.06893607486164922,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9873300970385934,0.35294117647058826,0.3184527592760103,0.0,0.16317679367764124,0.08613871679188824,0.8099334939943084,0.20920388190303713,0.86184212294952,0.0,0.4473701461253166,0.06673916168480247,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9815564560382389,0.35294117647058826,0.18418664855077838,0.0,0.715868194788184,0.8991508778684942,0.07451992630475972,0.07451992630475972,0.0,1.0,0.3279915874844047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9803703698278581,0.35294117647058826,0.18418664855077838,0.0,0.7670835996191485,0.9728133570744385,0.03725996315237986,0.03725996315237986,0.0,1.0,0.3279915874844047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.983159358887751,0.35294117647058826,0.18418664855077838,0.0,0.508760289013425,0.6284609684766771,0.29807970521903887,0.29807970521903887,0.0,1.0,0.3279915874844047,0.570314762685156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9839025640262642,0.35294117647058826,0.18418664855077838,0.0,0.715868194788184,0.8991508778684942,0.07451992630475972,0.07451992630475972,0.0,1.0,0.3279915874844047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9797800332621023,0.35294117647058826,0.18418664855077838,0.0,0.7024569557027773,0.8798616733318775,0.08651495525797868,0.08651495525797868,0.0,1.0,0.3279915874844047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9907144909782803,0.35294117647058826,0.18418664855077838,0.0,0.5110073479686361,0.6316926772119646,0.2954989809687963,0.2954989809687963,0.0,1.0,0.3279915874844047,0.5736362348722377,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9902864488198906,0.35294117647058826,0.3104418063827233,0.0,0.16312673344591952,0.08810984317068307,0.7965862185688243,0.29701941908779694,0.8596691391282142,0.0,0.4473701461253166,0.06848045583458946,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9922148374497853,0.35294117647058826,0.3178200617996941,0.0,0.1649873845461926,0.08825691103562458,0.801607483341888,0.20920388190303713,0.8595082940063199,0.0,0.4473701461253166,0.06861066305515133,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9843062745917132,0.35294117647058826,0.18418664855077838,0.0,0.5164981001925282,0.6395894898635469,0.2891951129261898,0.2891951129261898,0.0,1.0,0.3279915874844047,0.5817524948395271,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9852866592121787,0.35294117647058826,0.3190796253562378,0.0,0.17072059695834146,0.09422118506787572,0.7978838788540943,0.28561013382493355,0.8530758275604071,0.0,0.4473701461253166,0.07392382507977703,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9899917553734031,0.35294117647058826,0.3171814234151121,0.0,0.15802806029883606,0.08101444596770796,0.811062658870191,0.28968827935833946,0.8674889197007308,0.0,0.4473701461253166,0.06224679885368079,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9831228668769288,0.35294117647058826,0.3221301136611588,0.0,0.1612744314019076,0.08314663792147373,0.8098911958795096,0.07451992630475972,0.8651877841625006,0.0,0.4473701461253166,0.0641099100689473,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.982225843562658,0.35294117647058826,0.32504963861018105,0.0,0.16500440931712398,0.08632261635189166,0.8043691230040858,0.1582776226248886,0.8616387286862881,0.0,0.4473701461253166,0.06690131335683897,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9809330718283624,0.35294117647058826,0.18418664855077838,0.0,0.7024569557027773,0.8798616733318775,0.08651495525797868,0.08651495525797868,0.0,1.0,0.3279915874844047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9811402151742138,0.35294117647058826,0.18418664855077838,0.0,0.5191626869813353,0.6434217241256807,0.28613714553700736,0.28613714553700736,0.0,1.0,0.3279915874844047,0.5856912750682673,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9837445268097295,0.35294117647058826,0.320316286483661,0.0,0.16886656707370934,0.0918279761036253,0.8059827347753669,0.03725996315237986,0.8556336241792347,0.0,0.4473701461253166,0.07178432403101068,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.985241295518444,0.35294117647058826,0.3171814234151121,0.0,0.16025505559115832,0.08335419064331184,0.808652899096638,0.29090175671341784,0.8649539695329009,0.0,0.4473701461253166,0.06429174221628126,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.990589346039527,0.35294117647058826,0.18418664855077838,0.0,0.5162827762288881,0.6392798093840937,0.2894422617020831,0.2894422617020831,0.0,1.0,0.3279915874844047,0.58143420585306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9854193788930161,0.35294117647058826,0.3178200617996941,0.0,0.16106377915274567,0.08404796001989526,0.8032488839249122,0.08651495525797868,0.8641738771153361,0.0,0.4473701461253166,0.06490013941975914,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.986006177884959,0.35294117647058826,0.31522872025625975,0.0,0.1614440728629113,0.08511107608758511,0.813506130446929,0.07451992630475972,0.8629846856103399,0.0,0.4473701461253166,0.0658342184711499,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9809534676980969,0.35294117647058826,0.18418664855077838,0.0,0.5219888624113357,0.66677453483171,0.2828946694446358,0.2828946694446358,0.08651495525797868,1.0,0.3279915874844047,0.63763707229965,0.0,0.0,0.0,1.0,0.0,0.02857142857142857,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9844567925894893,0.35294117647058826,0.31184421664964973,0.0,0.15980238679484404,0.08419834315916451,0.8072703985544609,0.2957188371610158,0.8640051618738039,0.0,0.4473701461253166,0.06503213878607189,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9844011956387255,0.35294117647058826,0.320316286483661,0.0,0.16430824778904773,0.08686271317643347,0.8076103255948492,0.2957188371610158,0.8610412040067047,0.0,0.4473701461253166,0.06737790333182843,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9828470408952615,0.35294117647058826,0.18418664855077838,0.0,0.6274277872893104,0.7719485299937516,0.16365758532629268,0.16365758532629268,0.0,1.0,0.3279915874844047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9893530261577241,0.35294117647058826,0.3215308631922725,0.0,0.1647093818113603,0.0869686912049413,0.7998310442419078,0.3433251909153057,0.8609243230844763,0.0,0.4473701461253166,0.06747148372789857,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9866211070266127,0.35294117647058826,0.3138950601096499,0.0,0.16433483542370741,0.08856140625936416,0.8043652861874819,0.07451992630475972,0.8591750465976843,0.0,0.4473701461253166,0.06888037511736612,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9917456398851773,0.35294117647058826,0.18418664855077838,0.0,0.5078550679729433,0.6271590871145696,0.29911948162296326,0.29911948162296326,0.0,1.0,0.3279915874844047,0.568976728061269,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9846657918378895,0.35294117647058826,0.31588587018232267,0.0,0.158216171298996,0.08153370813806993,0.8061914912106124,0.28968827935833946,0.8669593118821307,0.0,0.4473701461253166,0.0626997106703421,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9888001391766531,0.35294117647058826,0.18418664855077838,0.0,0.5057516710016908,0.6241340057436673,0.30153583287183267,0.30153583287183267,0.0,1.0,0.3279915874844047,0.5658676577562122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.981231749861982,0.35294117647058826,0.18418664855077838,0.0,0.6552978879633198,0.8120335214797796,0.13357557067953385,0.13357557067953385,0.0,1.0,0.3279915874844047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9850920824888878,0.35294117647058826,0.3165367314959047,0.0,0.1645722864442529,0.08814183609839588,0.8071685356346983,0.21028987366833723,0.8596345555370476,0.0,0.4473701461253166,0.06850877755555038,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9851180503246395,0.35294117647058826,0.18418664855077838,0.0,0.5154312905068363,0.6380551973443809,0.2904196479745299,0.2904196479745299,0.0,1.0,0.3279915874844047,0.5801755540506752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9920106155387874,0.35294117647058826,0.3190796253562378,0.0,0.16185001046016328,0.08455803461034497,0.8050810959524786,0.2997338284705172,0.8636020816219444,0.0,0.4473701461253166,0.06534803455351232,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9794246586027445,0.35294117647058826,0.31184421664964973,0.0,0.16129363373507483,0.08579023117948963,0.8074689920524102,0.277323800400569,0.8622293356751983,0.0,0.4473701461253166,0.06643206164913472,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9832488676226832,0.35294117647058826,0.3138950601096499,0.0,0.15745746130093496,0.08122818763907419,0.8068215587830129,0.1582776226248886,0.8674889197007308,0.0,0.4473701461253166,0.062433164637597176,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0033549829284254488,0.0032502708559046588,0.2318840579710145,0.0,0.0,0.0,1
0.9830265898147034,0.35294117647058826,0.18418664855077838,0.0,0.5175898963664309,0.6411597201339275,0.2879420313815474,0.2879420313815474,0.0,1.0,0.3279915874844047,0.583366377724728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9842997246278453,0.35294117647058826,0.18418664855077838,0.0,0.5082150497890532,0.627676809781754,0.2987059813988945,0.2987059813988945,0.0,1.0,0.3279915874844047,0.5695088273402557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.9842145317715545,0.35294117647058826,0.18418664855077838,0.0,0.5096834367237079,0.6297886335851671,0.29701941908779694,0.29701941908779694,0.0,1.0,0.3279915874844047,0.5716793015934312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.990176051613861,0.35294117647058826,0.18418664855077838,0.0,0.7024569557027773,0.8798616733318775,0.08651495525797868,0.08651495525797868,0.0,1.0,0.3279915874844047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
0.985803487022347,0.35294117647058826,0.18418664855077838,0.0,0.5106252354690679,0.6311431242656611,0.2959377978061826,0.2959377978061826,0.0,1.0,0.3279915874844047,0.5730714157508994,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,1
