 Source Port, Protocol,Total Length of Fwd Packets, Fwd Packet Length Min,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total,Fwd PSH Flags, Fwd Header Length, Bwd Packets/s,FIN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, Down/Up Ratio, Avg Bwd Segment Size, min_seg_size_forward,Active Mean, Active Std, Idle Std, Label
0.9884111994774604,0.35294117647058826,0.0,0.0,0.0,0.03627790658987918,0.8384144352901963,0.8349831539902044,0.419521512360239,0.0,0.0,0.410857682412471,0.01137606363889254,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9819385210627026,0.35294117647058826,0.0,0.0,0.0,0.03922442723617461,0.8324833298453794,0.8294933826092699,0.4178474705405302,0.0,0.0,0.410857682412471,0.012494380468331075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9926202781813477,0.35294117647058826,0.0,0.0,0.0,0.038504233059112644,0.8339016012677458,0.830805889619009,0.419879533896395,0.0,0.0,0.410857682412471,0.012218174159384728,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9829249115281138,0.35294117647058826,0.0,0.0,0.0,0.03751153773654932,0.8358890802246638,0.8326454258815049,0.42087114112239793,0.0,0.0,0.410857682412471,0.011840502529516619,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9443937610318754,0.35294117647058826,0.0,0.0,0.0,0.038021944217212215,0.8348623759890843,0.8316950316917858,0.42115157079778764,0.0,0.0,0.410857682412471,0.01203424708685281,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9402145334307492,0.35294117647058826,0.0,0.0,0.0,0.03574442607748186,0.8395265621672002,0.8360124688880208,0.4202355013676861,0.0,0.0,0.410857682412471,0.011176893020736949,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9457950848071986,0.35294117647058826,0.0,0.0,0.0,0.037534776932918464,0.8358421081473852,0.8326017553482855,0.42219203609784295,0.0,0.0,0.410857682412471,0.011849303632694975,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9793464588883353,0.35294117647058826,0.0,0.0,0.0,0.035948840482857555,0.8390989546448502,0.8356178573056635,0.4106593958573843,0.0,0.0,0.410857682412471,0.011253090210651538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9913359582303565,0.35294117647058826,0.0,0.0,0.0,0.03839061492473855,0.8341271347607384,0.8310023932343102,0.4730994684397744,0.0,0.0,0.410857682412471,0.012174769444177792,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9906975510030797,0.35294117647058826,0.0,0.0,0.0,0.037730481970236575,0.8354473982757917,0.8322384075431605,0.4068150512078023,0.0,0.0,0.410857682412471,0.011923497398792234,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9922761800410608,0.35294117647058826,0.0,0.0,0.0,0.03811333408223534,0.834679625337289,0.8315259429253679,0.42065998393598025,0.0,0.0,0.410857682412471,0.012069035891907956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9824113286741224,0.35294117647058826,0.0,0.0,0.0,0.039029376076452044,0.8328655324161985,0.8298485318565978,0.40751613166219,0.0,0.0,0.410857682412471,0.012419391471107022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9900760975172406,0.35294117647058826,0.0,0.0,0.0,0.03733233274963981,0.8362520288988416,0.8329802515391896,0.4283427228376952,0.0,0.0,0.410857682412471,0.011772698835330045,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9802484791175103,0.35294117647058826,0.0,0.0,0.0,0.038730576184648015,0.8334537708544449,0.8303911931432921,0.4210115143950725,0.0,0.0,0.410857682412471,0.012304780079042364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9849894915149521,0.35294117647058826,0.0,0.0,0.0,0.03839986703671341,0.8341087506969943,0.8309974683476274,0.4210115143950725,0.0,0.0,0.410857682412471,0.012178302273094913,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9907585468039654,0.35294117647058826,0.0,0.0,0.0,0.03648443043419073,0.8379872145889372,0.8345799030489762,0.46029796353893754,0.0,0.0,0.410857682412471,0.011453438811661167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9430479749175122,0.35294117647058826,0.0,0.0,0.0,0.0367176453773282,0.8375069620499794,0.8341428605966597,0.42177794139017355,0.0,0.0,0.410857682412471,0.011540996044315188,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9409643913377209,0.35294117647058826,0.0,0.0,0.0,0.03636239622793609,0.8382394369395404,0.8348212680923622,0.4187992113034073,0.0,0.0,0.410857682412471,0.01140769977223506,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9422370215971939,0.35294117647058826,0.0,0.0,0.0,0.03874609680609759,0.8334231335865674,0.8303628024977067,0.42122148061933234,0.0,0.0,0.410857682412471,0.012310725477652048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9904072561342341,0.35294117647058826,0.0,0.0,0.0,0.038721153869240015,0.8334723747053508,0.8304063966271139,0.43319385816195555,0.0,0.0,0.410857682412471,0.012301171160369231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9839729721239834,0.35294117647058826,0.0,0.0,0.0,0.03680706187987639,0.8373234370445809,0.8339728562381308,0.4226716792600137,0.0,0.0,0.410857682412471,0.011574617485698442,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9890006812939506,0.35294117647058826,0.0,0.0,0.0,0.03879323154839526,0.8333301462640194,0.830276919172024,0.4199508909601046,0.0,0.0,0.410857682412471,0.01232878642979698,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9434970893215922,0.35294117647058826,0.0,0.0,0.0,0.03536596928368317,0.8403231565522047,0.8367499072973371,0.419521512360239,0.0,0.0,0.410857682412471,0.011036210591599488,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9452210013673454,0.35294117647058826,0.0,0.0,0.0,0.0379863142226082,0.8349337130695701,0.8317612278312807,0.4200221660512933,0.0,0.0,0.410857682412471,0.012020692129549782,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9806142819456767,0.35294117647058826,0.0,0.0,0.0,0.03649322764287285,0.8379690569560853,0.834570648207386,0.4213610643903679,0.0,0.0,0.410857682412471,0.011456738032689769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9379925084128672,0.35294117647058826,0.0,0.0,0.0,0.03761019335480974,0.8356898223715752,0.8324608647694731,0.421708656112112,0.0,0.0,0.410857682412471,0.011877878588642825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9457599392001603,0.35294117647058826,0.0,0.0,0.0,0.035810771598202625,0.8393875739360747,0.8358850041454451,0.4106593958573843,0.0,0.0,0.410857682412471,0.011201607638348541,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9892118308079331,0.35294117647058826,0.0,0.0,0.0,0.03752612544563541,0.8358595923365705,0.8326182418163813,0.42009335935807945,0.0,0.0,0.410857682412471,0.011846026980412394,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9910902506369892,0.35294117647058826,0.0,0.0,0.0,0.037417670093368965,0.8360790310181974,0.8328096285918939,0.47282634271600515,0.0,0.0,0.410857682412471,0.011804972631035391,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9872807713975924,0.35294117647058826,0.0,0.0,0.0,0.036301377536709666,0.8383657905685858,0.8349378375943397,0.4216392933770437,0.0,0.0,0.410857682412471,0.011384849511699617,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.983930230415489,0.35294117647058826,0.0,0.0,0.0,0.039312713000850895,0.8323107937494463,0.8293332913160608,0.4204481056649998,0.0,0.0,0.410857682412471,0.012528367541009217,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9394960763761119,0.35294117647058826,0.0,0.0,0.0,0.0366636909189445,0.837617864532117,0.8342454469335652,0.4222607839830557,0.0,0.0,0.410857682412471,0.011520722431960045,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9798089247401799,0.35294117647058826,0.0,0.0,0.0,0.03699972240597286,0.8369291404685133,0.8336081687167681,0.42065998393598025,0.0,0.0,0.410857682412471,0.01164715631741518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9391671117521919,0.35294117647058826,0.0,0.0,0.0,0.038728914440178196,0.8334570516395894,0.8303948709524502,0.41658044234143116,0.0,0.0,0.410857682412471,0.012304143560533085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9427680849182677,0.35294117647058826,0.0,0.0,0.0,0.035017570404675076,0.8410622260872781,0.8374354691717644,0.4069031207187663,0.0,0.0,0.410857682412471,0.010907149246790038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.993099820117717,0.35294117647058826,0.0,0.0,0.0,0.037567133531945976,0.8357767436583676,0.8325413424392681,0.42156985301158983,0.0,0.0,0.410857682412471,0.011861560910044875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9380691056018805,0.35294117647058826,0.0,0.0,0.0,0.03527220901876011,0.8405215068942873,0.8369334017526757,0.4203064504435209,0.0,0.0,0.410857682412471,0.011001435684287885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9834157433298616,0.35294117647058826,0.0,0.0,0.0,0.03872640772803166,0.8334620008869785,0.8303989267587886,0.4202355013676861,0.0,0.0,0.410857682412471,0.012303183409671467,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9432908777131974,0.35294117647058826,0.0,0.0,0.0,0.589273559311088,0.3324436420099438,0.3076699667536376,0.35511960903118384,0.0,0.0,0.3685203461484997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9890845792678554,0.35294117647058826,0.0,0.0,0.0,0.038965719394830824,0.832990572228249,0.8299645877301144,0.40484520448902517,0.0,0.0,0.410857682412471,0.012394947675169934,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9801559387706644,0.35294117647058826,0.0,0.0,0.0,0.038186058700312414,0.8345344315737346,0.8313911956142529,0.4230120254785361,0.0,0.0,0.410857682412471,0.012096740894893739,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9854692419857408,0.35294117647058826,0.0,0.0,0.0,0.03770270535267444,0.835503326785966,0.8322883188464225,0.42115157079778764,0.0,0.0,0.410857682412471,0.011912958668648766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9820292508147446,0.35294117647058826,0.0,0.0,0.0,0.034599814621889664,0.8419558454278545,0.8382625681911158,0.4071665816668946,0.0,0.0,0.410857682412471,0.010752960318199452,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9428044160042833,0.35294117647058826,0.0,0.0,0.0,0.036524717387959364,0.8379040882359572,0.8345106572638935,0.4203064504435209,0.0,0.0,0.410857682412471,0.011468550122737738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9925784581048125,0.35294117647058826,0.0,0.0,0.0,0.03547370164414971,0.8400957406465848,0.836540878216398,0.4070788855956778,0.0,0.0,0.410857682412471,0.011076205981141004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9444600164798885,0.35294117647058826,0.0,0.0,0.0,0.035893124178087876,0.839215322928905,0.8357240456299571,0.4226716792600137,0.0,0.0,0.410857682412471,0.011232306816483129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9803409245872041,0.35294117647058826,0.0,0.0,0.0,0.03427185594721618,0.8426631732920242,0.838915515299959,0.4222607839830557,0.0,0.0,0.410857682412471,0.010632345620177239,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.985164831510148,0.35294117647058826,0.0,0.0,0.0,0.039185796331947735,0.8325589157988462,0.8295631448454834,0.41923360019600836,0.0,0.0,0.410857682412471,0.012479517613084735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.938945328022359,0.35294117647058826,0.0,0.0,0.0,0.035266371525321236,0.840533869393827,0.8369463237711735,0.40786372338393406,0.0,0.0,0.410857682412471,0.010999271666096497,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9460957722525514,0.35294117647058826,0.0,0.0,0.0,0.03599115462502106,0.8390106688725032,0.8355347168578251,0.42191628026589395,0.0,0.0,0.410857682412471,0.011268881713619028,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9820057370512908,0.35294117647058826,0.0,0.0,0.0,0.038236126508647536,0.8344345910699339,0.8312989236343846,0.42205431137967897,0.0,0.0,0.410857682412471,0.012115825575782835,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9423466141472308,0.35294117647058826,0.0,0.0,0.0,0.03845798664570931,0.8339933415080447,0.8308907868683837,0.4200221660512933,0.0,0.0,0.410857682412471,0.012200501387509681,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9871317219311824,0.35294117647058826,0.0,0.0,0.0,0.03717358227339122,0.8365746396780102,0.8332800518312816,0.420518812179839,0.0,0.0,0.410857682412471,0.01171272987092783,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9816893853214731,0.35294117647058826,0.0,0.0,0.0,0.038911939913731965,0.8330963278248608,0.8300603821347431,0.42065998393598025,0.0,0.0,0.410857682412471,0.012374308021250332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9920059668772,0.35294117647058826,0.0,0.0,0.0,0.037385368389346696,0.8361444791069216,0.832881831551523,0.42087114112239793,0.0,0.0,0.410857682412471,0.011792753379834446,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9823444144660343,0.35294117647058826,0.0,0.0,0.0,0.03468123633366011,0.8417810332603656,0.8381010458490993,0.4043886537898886,0.0,0.0,0.410857682412471,0.010782963834584264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9866384224007189,0.35294117647058826,0.0,0.0,0.0,0.0362260439038259,0.8385220075464338,0.8350823594752574,0.42219203609784295,0.0,0.0,0.410857682412471,0.011356656843043903,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9839072072547288,0.35294117647058826,0.0,0.0,0.0,0.03762806778210346,0.8356537625783954,0.8324274764052088,0.42177794139017355,0.0,0.0,0.410857682412471,0.011884654071000868,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9800633033517205,0.35294117647058826,0.0,0.0,0.0,0.03772098601284273,0.8354665149807501,0.8322542445332293,0.42115157079778764,0.0,0.0,0.410857682412471,0.01191989420244237,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9387284266600093,0.35294117647058826,0.0,0.0,0.0,0.03676485807462853,0.8374100174934105,0.8340533121477888,0.4204481056649998,0.0,0.0,0.410857682412471,0.011558744931365637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9921081426011076,0.35294117647058826,0.0,0.0,0.0,0.03567301649116137,0.8396763776221445,0.8361512075249304,0.4197365730956879,0.0,0.0,0.410857682412471,0.01115030937424645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9384020931707189,0.35294117647058826,0.0,0.0,0.0,0.038743357622711604,0.8334285399807791,0.8303679435671103,0.4203064504435209,0.0,0.0,0.410857682412471,0.012309676116669551,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.982297544956834,0.35294117647058826,0.0,0.0,0.0,0.03679572259947013,0.8373466920756171,0.8339965339780178,0.40556876907486256,0.0,0.0,0.410857682412471,0.011570352206601804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.987518107195061,0.35294117647058826,0.0,0.0,0.0,0.03609007816976049,0.8388045767897119,0.8353436168042656,0.4242885775374162,0.0,0.0,0.410857682412471,0.011305824288943092,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9887703377236303,0.35294117647058826,0.0,0.0,0.0,0.0343402429554704,0.8425152528646441,0.8387791725945536,0.4176997443753698,0.0,0.0,0.410857682412471,0.010657465333634604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9398935438101503,0.35294117647058826,0.0,0.0,0.0,0.037701029515885415,0.8355067020553869,0.8322934007448091,0.40592741146106737,0.0,0.0,0.410857682412471,0.011912322928167192,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.937625032612533,0.35294117647058826,0.0,0.0,0.0,0.038675397077818544,0.8335627665900679,0.8304922937636599,0.41959328213117575,0.0,0.0,0.410857682412471,0.01228364988544624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9811178186750352,0.35294117647058826,0.0,0.0,0.0,0.03774441054966889,0.8354193644094902,0.8322103158657701,0.42307987125900526,0.0,0.0,0.410857682412471,0.011928783087119078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9874327382556899,0.35294117647058826,0.0,0.0,0.0,0.03583352949738565,0.8393399429124804,0.8358413250580727,0.4069910653969301,0.0,0.0,0.410857682412471,0.011210088909222017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9429081385177953,0.35294117647058826,0.0,0.0,0.0,0.03582998526516656,0.8393473593042508,0.8358464617073517,0.42122148061933234,0.0,0.0,0.410857682412471,0.011208767894653344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.992679987521575,0.35294117647058826,0.0,0.0,0.0,0.03756588590763908,0.8357792632324142,0.8325436241667779,0.42191628026589395,0.0,0.0,0.410857682412471,0.011861088217676579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9463306123782858,0.35294117647058826,0.0,0.0,0.0,0.04634328356275475,0.8193873533095944,0.8173706668881849,0.419879533896395,0.0,0.0,0.410857682412471,0.015325533264043796,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9860557272179535,0.35294117647058826,0.0,0.0,0.0,0.034570769897824136,0.8420182805266102,0.8383189702221426,0.4193057035859436,0.0,0.0,0.410857682412471,0.010742263124694522,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9916413993922877,0.35294117647058826,0.8003928320880432,0.0,0.37780404629113995,0.1130928008968226,0.7165601608039908,0.8139343305602051,0.38054643658895304,0.9711797366397723,0.0,0.7755718687907321,0.06303503372804278,0.0,0.0,1.0,0.0,0.0,0.0,0.5457232505398535,0.5333333333333333,0.0,0.0,0.0,2
0.9405024503274952,0.35294117647058826,0.0,0.0,0.0,0.037535483244765175,0.8358406808457132,0.8326022898513263,0.40803679172503965,0.0,0.0,0.410857682412471,0.011849571185809921,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9856855898117712,0.35294117647058826,0.0,0.0,0.0,0.036521974721062896,0.8379097451671158,0.8345161854175931,0.41814187185235435,0.0,0.0,0.410857682412471,0.011467521184621635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9897344679104646,0.35294117647058826,0.0,0.0,0.0,0.03553068423086494,0.8399756659810212,0.8364282913961967,0.4193057035859436,0.0,0.0,0.410857682412471,0.011097377214489598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9897776277279501,0.35294117647058826,0.0,0.0,0.0,0.038554415986527917,0.833802144399856,0.8307135780188016,0.42156985301158983,0.0,0.0,0.410857682412471,0.012237359834581367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.9855984673017321,0.35294117647058826,0.0,0.0,0.0,0.03614661248982486,0.8386869875967409,0.8352353195738434,0.4203773184809876,0.0,0.0,0.410857682412471,0.011326952429226203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
0.939566028717957,0.35294117647058826,0.0,0.0,0.0,0.03527222799784841,0.8405214666666404,0.8369347322407196,0.4088949652963297,0.0,0.0,0.410857682412471,0.011001442735009944,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,2
